source,target
5341574,8647962
5341574,3661615
5341574,10467239
5341574,1356826
5341574,129351
4064389,10424166
4064389,6192351
4064389,8647815
1452286,9860141
1452286,8914500
1452286,8314657
1452286,1503205
1452286,4849985
1452286,1763909
1452286,6591774
2447092,6835449
2447092,7308590
10861712,7891049
10861712,1764143
10861712,784231
10861712,7740568
10861712,7265995
10861712,3691228
10861712,80462
10861712,4881239
10861712,7265954
4108199,7157072
4108199,8938010
4108199,1423157
4108199,783906
4108199,784180
4108199,9263585
4108199,7265505
4107689,4557798
4107689,10468838
4107689,784122
4107689,8938010
4107689,1423157
4107521,4557739
4107521,10469113
4107521,6404825
4107521,5080070
4107521,748559
4107816,7364251
4107816,6841490
4107816,7364046
4107816,5079993
4107816,6405418
4107816,8142132
4107816,5546782
4107816,2032118
4107816,7157635
4107608,7157794
4107608,2110262
4107608,10469278
4107608,6404582
4107608,8142495
4107608,7501456
4107397,7891049
4107397,8363518
4107397,6841290
4107397,7157478
4107397,4557739
4107397,10469113
4107397,9233263
4107397,7739562
5593946,5593949
5593946,1541991
5593946,10467239
5593946,822398
5593946,5927344
5593946,8411909
5593946,7285113
5593946,822350
5593946,6378858
5593946,118748
1591614,129477
1591614,5777225
1591614,6602226
1591614,6601628
1591614,5777251
1591614,4835796
1591614,3740992
1591614,9860303
1591614,1925607
1591614,1483433
1591614,1920765
1591614,6093339
1591614,10467239
1591614,6758322
1591614,8149224
1591614,7308818
1591686,290365
1591686,1486149
1591686,9329815
1591686,10429335
1591686,9107710
1591686,8980305
1591686,5777260
1591686,5777432
1591686,6601628
1591686,4510296
1591686,8647815
1591686,1486633
1591624,5777216
1591624,8149224
1591624,1665256
1591624,9107808
1591624,4444253
1591624,7308818
1591624,4160030
1591624,5446267
1591624,9107792
1591624,9860141
1591624,8851766
1591624,1541991
1591624,822350
1591624,2459162
1591584,5216734
1591584,8111923
1591584,6602226
1591584,1763909
1591584,9478029
1591584,7187144
1591584,5837075
1591584,5777010
1591584,7644889
1591584,2953063
1591584,8152997
1591539,6602436
1591539,118477
1591539,7644889
1591539,6513079
1591539,7308818
1591539,11027824
1591539,8149224
1591539,7308348
1591539,4283643
1591660,6602467
1591660,6716136
1591660,5777260
1591660,6716339
1591660,7187150
1591660,8411998
1591660,6835449
1591660,11017342
7605339,6602226
7605339,7187150
7605339,7308697
7605339,10159092
7605339,7308818
7605339,6378858
7605339,7308497
7605339,1919351
7605339,3400484
7605339,8411901
7605339,3820312
7605339,3400594
7605339,5966992
7605339,2447113
7605339,4510476
7605339,5027976
7605339,4933250
4535546,5927392
4535546,5777225
4535546,7644640
4535546,7187144
4535546,7187150
4535546,6602226
4535546,5777437
4535546,9860141
4535546,10467239
4535546,7644837
4535546,118748
5757022,5027976
5757022,8411901
5757022,7308497
5757022,7308818
5757022,7187150
3661655,9860141
3661655,5027455
3661655,5027596
3661655,9860108
3661655,2953121
3661655,5028103
3661655,5777436
3661122,9860141
3661122,5777394
3661122,9860205
3661122,6602226
3661122,7308416
3661122,9860303
3661122,5027596
10975189,5289739
4588496,683535
4588496,8116205
4588496,6968153
4588496,8979580
4588496,10994963
4588496,1537456
2873065,7157478
2873065,9925902
2873065,2110715
2873065,10468665
2873065,4557739
2873065,10469113
10939351,3092783
10939351,5837075
10939351,915177
10939351,8903553
10939351,6875928
11037480,8980119
11037480,5777084
11037480,5777309
11037480,5857236
11037475,6601628
11037475,8412040
1198524,7682093
1198524,9637563
1198524,3934677
1198524,10938704
1198524,5027951
1198524,9380360
1198524,5777063
1198524,9959173
11265849,2885549
11265849,10895830
11265849,9287396
11265849,6968153
1041377,6602467
1041377,5777309
1041377,5777008
1041377,8980264
1041377,10779356
1041377,5777190
1041377,7839780
1041377,6601628
1041377,6602226
1041377,8980123
1041421,5777251
1041421,5777394
1041421,1925607
1041421,9860108
1041421,7682093
1041421,6602226
1041421,7308761
1420598,10455966
1420598,7644889
1420598,6602226
1420598,8980305
1420598,7187150
1420598,1763909
1420598,5028086
1420598,5027596
1420598,5028103
1420598,2953121
1420598,6758322
1420598,7644837
1420598,6591656
1420598,1483433
9067434,6591774
9067434,129351
9067434,11140707
9067434,1919351
9067434,5777385
9067434,5777437
9067434,5028086
9067434,5028103
3812443,3812469
2444628,10895874
2444628,6456517
7591516,10422040
9916284,6601628
9916284,6602226
9916284,7308818
9916284,7644837
9916284,1763728
9916284,7308611
9916284,5777225
9916284,7187150
9916284,7308517
9916284,8411998
9916284,7308179
9916284,7308678
9916284,8148875
4910401,1207239
4910401,5027548
4910401,5810930
4910401,8979793
4910401,10467239
4910401,5880095
4910401,6098678
4910401,7187150
4910401,6601628
4910401,10100777
4910401,7187144
4910401,10546116
4910401,6602226
4580425,63025
3767574,6602226
3767574,7776143
3767574,8652772
3767574,10349083
3767574,8116519
3767574,5477401
3767574,6363901
3767574,10880621
3767574,5927417
3767574,822398
3767602,4504782
3767602,8116488
3767602,8116706
3767602,2747234
3794600,1749355
3794600,735613
3794600,10348825
3794586,8116855
3794586,1301505
3794278,8413957
3794278,11245911
3794278,7194422
3794278,6189892
3794278,3812452
3794278,9287396
3794278,941
3794337,1141
3794720,10348321
3794720,9920200
3794720,8117033
3794720,2974270
7324972,6601628
7324972,7308697
8210139,10467239
8210004,6602226
5777437,129351
5777128,7187150
5777128,7187144
5777128,6601628
5777128,6602226
5777008,5777216
5777155,6602226
5777155,6601628
5777155,129351
5777155,10467239
5777155,5777095
5777155,5777243
5777350,5777036
6513146,129477
6513079,6601628
6513079,6602226
6513079,7308678
6513079,4835254
6513079,6716136
6513079,4022981
6513079,6835449
6513247,5027596
6513247,5028103
6513247,4906680
6513247,2953121
6513247,5181762
6513247,5777366
6513247,1524455
6513247,5028044
6512922,6602226
6512922,5028086
6512922,5028103
6512922,7896166
6512922,1483433
6513279,6602226
6513279,8209643
6513167,7614978
6513167,10938704
6513167,6601628
6513278,6602226
6513278,5249372
6512864,9860141
6512864,5028103
6512864,5249372
6513238,5777063
6513238,5777243
6513238,7187144
6513238,6716136
6513238,168602
6513238,5777144
6512797,5028103
6513119,4665775
6513119,6602226
6513119,5777084
6513119,9860141
6513119,6601628
6513119,2953116
6512835,5777475
6512835,6602226
6512835,8980305
6512835,6602860
6512835,5777182
6513001,6601628
6513001,6602226
6513001,10938704
6513001,7682093
5559531,8881607
5559531,3061424
3121444,7308818
3121444,1763728
3121444,4850065
3121444,7308326
3121444,7308497
3121444,5181762
3121444,3196986
3121444,3141466
3121444,8980418
3121444,9107710
3121444,2447239
3121444,4906680
3121444,7308269
3121444,7308450
3121444,4159910
3121444,5730893
3121444,10424167
3121444,2639917
2447117,10243931
660189,7187150
660189,8772722
660189,9860141
660189,5777448
660189,11140831
8120146,1503556
8120146,3763529
1541916,6602226
1541916,7644889
1541916,5027596
1541916,8148875
1541916,1541991
1541916,9860303
1541916,9860108
1541916,10426139
1541916,1763909
1541916,8894505
1541916,6602860
1541916,4117179
1541945,6602226
1541945,6192351
1541945,8411909
1541945,7614978
1541945,7308416
7642676,7187150
7642676,8411998
7642676,9380459
7642676,7187144
7642676,7308506
7642676,1348185
7642676,9512632
7642676,11017342
7642676,7182657
9035035,6192351
9035035,5201001
9035035,3021836
9035035,5476678
9035035,1735275
9035017,1356826
9035017,7264128
9035017,6602226
9035017,7615184
9035017,871457
9035017,3202939
9035017,8411909
9035017,7308353
9035017,7285113
2956474,7644837
2956474,9380459
2956474,7308326
2956474,5476543
2956474,1486633
2956474,5476542
6434492,9107710
6434492,5028103
6434492,8647962
6434492,3821364
6434492,7308497
6434492,1925607
6434492,5249372
3606512,4835799
3606512,9561492
3606512,9107710
3606512,7308498
3606512,484404
3606512,7308678
3606512,563924
3606512,6452556
3606512,10429335
3606512,7308497
3606512,1919351
3606512,7308348
6434454,6602226
6434454,5028103
6434454,5028044
6434454,2953121
6434454,5028086
6434454,7308498
6434454,1524455
6434454,5181760
8507675,1763909
8507675,7644889
8507675,3370155
8507675,6601628
8507675,1541916
8507675,5877936
8507675,10426139
8507675,4117228
8507675,1541870
8507675,9447052
4585454,7308426
4585454,6193476
4585454,7308604
4585454,7644889
4585454,6716136
4585454,7308662
4585454,1763728
4585454,7308611
4585454,7308226
4585454,7308276
4585454,5777216
4585454,9380459
4585454,1245227
4585454,7308637
4585454,8812877
4585454,10181078
4585454,1763909
3606388,5927417
3606388,6601628
3606388,6602226
3606388,1763728
3606388,8411998
3606388,2291104
3606388,7308326
3606388,7308276
3606388,1763909
3606388,7187150
3606388,7187144
3606388,10100777
3606388,7308417
3606388,4117179
3606388,10426322
9413286,5027596
9413286,7308497
9413286,8439745
9413286,3406633
9413286,8382465
9413286,3416954
9413286,5181762
9413286,2639917
9429899,7308506
11035745,6602226
11035745,5009648
11035745,7308604
11035745,8411827
11035745,7644889
11035745,1763909
11035745,3203296
11035745,7308761
3606424,6602226
3606424,8851766
3606424,7187150
3606424,5476587
8357460,7516801
8357460,1784405
5970616,4785599
5970616,7025841
5970616,2070020
5970616,3032578
5970616,4284410
5970616,10456980
5970616,8873384
5970616,10645562
4087259,7308226
4087259,7263996
4087259,2190625
4087259,5476542
4087259,4626181
4087259,8851766
4087259,5561262
4087259,2231953
4087259,7308326
4087259,4444253
8357536,6602226
8357536,7187150
8357536,6601628
8357536,2459162
8357536,10429374
8357536,2319080
8357536,939057
1403275,9107710
1403275,6428165
1403275,1784387
1403275,4835799
1403275,4443798
1403275,7263996
1403275,7308326
1403275,7308678
1403275,3740992
1403275,7308269
1403275,7308497
9412636,9759382
9412636,8411909
9412636,7308353
9412636,7285113
9412636,5927344
9412636,2447821
9412688,6602226
9412688,7308353
9412688,8411827
9412688,8411999
9412688,6758276
1403145,2720962
1403145,2459162
1403145,5476587
1403145,7518532
1403145,10516313
8357883,7308179
8357883,9380459
8357883,7308450
8357883,8148875
8357883,7644889
8357883,5476543
8357883,6601628
8357583,6716136
8357583,10243931
8357583,7187150
10456053,3934659
10456053,4906680
10456053,1451785
10456053,7353205
10456053,5027596
10456053,2757961
10456053,1920716
10456053,7414201
10456053,7318345
10456053,8674154
10456053,7896456
10456053,5777436
10456053,5777389
10456053,4906565
10456053,5028103
10456053,1483433
10456053,8647962
10456053,9860303
10456053,1356885
10456053,7414249
10456042,6602226
10456042,10045663
10456042,8851766
10456042,7187150
10456042,7187144
10456042,8980129
10456042,5009648
10456042,8411909
10456042,8411999
10456042,7308818
10456042,8149224
10456042,7308416
10456042,8411901
10456042,9860141
10456042,6601628
10455877,4850065
10455877,892904
10455877,1457309
10455877,3141470
10455877,1763909
10455877,10163690
10455877,563885
10455877,3203266
10455877,3592236
10455877,930920
10455877,3141477
10455877,563924
10455877,5730893
10455877,3121632
10455877,1485114
10455877,7644837
10455877,9610417
10455877,9107778
10455877,9107429
10455877,6428165
10455877,6696650
10455877,3196986
10455877,6428151
10456038,6602226
10456038,10938704
10456038,10100777
10456038,7644889
10456038,2352853
10455910,8141063
3121632,1348185
3121632,5858115
3121632,7353205
3121632,2953121
3121632,5777437
5944499,8149721
5944499,6601628
5944499,6602226
7748484,773614
7748484,8980305
7748484,9380673
7748484,6192351
7748484,2953116
7748484,4443499
7748484,7308252
7748484,9860141
7748484,822398
7748484,7644837
7748484,7644640
7748484,5857236
7748484,2953063
7748484,8210018
7748484,5777437
7748484,4578661
7748484,4241993
7748484,10938704
7748484,7644889
7748484,5027951
7748484,118748
7748484,7682093
7748484,7776143
7748484,6591774
7748484,8851766
7748484,1763728
7748484,5777309
7748484,7308590
7748484,7187150
7748484,6601628
7748484,7187144
7748484,8411998
7748484,6677946
7748484,8894579
7748484,2446966
7748484,6602226
7748132,5396012
7748132,7308209
7748132,4926698
7748132,4444528
7748132,9082831
7748132,10424530
7748132,1735270
7748132,10938704
7748132,7516801
7748132,9108194
7748132,4117179
7748064,129351
7748064,5777216
7748064,5777491
7748064,4578078
7748064,8620634
7748064,7187150
7748064,6602226
4906607,5027596
4906607,9860141
4906668,6601628
4906668,9860141
4906531,5027596
4906531,5181754
4906531,4906565
4906840,8851766
4906840,8411901
4906840,8772722
4906511,5028103
4906744,7644837
4906744,6716136
4906744,5181750
4906744,2953121
4906744,5027596
4154778,4906899
4154778,11140707
4154778,5249372
4154778,5181762
4154778,301179
4154778,5028103
4154778,5027596
4154778,5777389
4154778,5777437
871457,5250342
871457,3202613
871457,3202939
871457,8210018
8980061,8851766
8980061,5777225
8980061,5777190
8980061,5009648
8980061,1698707
8980061,7187150
8980061,8210018
9959173,5777214
9959173,9860205
9959408,5837075
9959408,5777010
9959408,7682093
9959408,6716136
9959408,6602226
9959408,5027548
9959408,4444481
9959408,9763001
9959408,5777137
9959408,8411901
9959408,8980129
9959408,5028103
9959408,4626181
9959408,5027976
9959408,3820312
9959408,5966992
9959101,6602226
9959101,8772722
9959101,5877567
9959200,3092783
9959200,1704883
9959200,6093414
9958914,1665256
9958914,1486066
9958914,4159680
9958914,3196986
9958914,8980418
9958914,8411998
9958914,2459162
9958914,3121444
9959184,5777309
9959184,7308637
9959184,4850065
9959184,1541991
9959184,822350
9959184,3627668
9959184,3883665
9959184,6056132
9959184,1919537
9959184,8411901
9959184,4933250
9959184,8111315
9959184,4626181
9959184,10100992
9959184,2459162
9959184,9380360
9959184,8209643
9959184,1919795
9959184,6513279
9959184,3883890
9959184,4444474
9959184,118748
9959184,7308517
9959184,1784327
9959184,7308326
9959184,7308678
9959184,7308179
9959184,3203180
9959184,7308611
9959184,7308276
9959184,2231953
9959184,10426317
9959184,8606171
9959184,1763909
9959184,7431730
9959184,1764521
9959184,7518402
9959184,5250510
9959124,6602226
9959124,8980418
9959124,9380459
9959124,301175
9959124,892904
9959124,1763909
9959124,6835449
9959124,9860108
9959124,9107710
9959074,6601628
9959074,9330158
9959074,10938704
9959074,6192351
9959074,9959173
9958927,5777251
9958927,6602226
9958927,7187144
9958927,7591009
9958927,3932979
9958971,1356826
9958971,8111315
9958971,10960165
9959381,8620585
9959381,7308637
9959381,8153042
9959381,1013888
9959381,1911422
9959381,6602226
9959633,7187150
9959633,7308417
9959633,6601628
9959633,6602226
9959633,2949723
9959633,9108358
9959633,6716136
9959633,4116670
9959633,10426007
9959633,1764521
9959633,9107429
9959633,4117179
9959633,1918875
9959633,7308406
9959813,5877936
9959813,9959101
9959578,6602226
9959578,7644837
9959578,7518853
9959578,5651704
9959578,8111336
9959578,8411998
9959578,7308326
5307953,6601628
5307953,6602226
5307953,4173794
5307953,8772722
5307953,2953116
5307953,5777366
5307953,5777220
5307953,8873321
5307953,4064088
5307953,4906899
5307953,11140707
5307953,6648348
5307953,5777437
5307953,11228254
5307953,2446937
9920200,9919376
1457444,4510476
1457444,8411901
1457444,3141466
7590992,7187150
7590992,5027976
7590992,8647845
7590992,8411901
7590992,7308818
7590992,10159092
7591126,1925607
7591126,3740992
7591126,7644837
7591126,7308637
7591126,7308678
7591126,7308517
7591126,7308326
7591126,7308276
7591126,7308818
7591126,7187150
7591126,7187144
7590960,7263779
7590960,3400594
7590960,7308611
7590960,7308678
7590960,7308276
7590960,7308662
7590960,7187150
7590960,6601628
7590960,8411998
7590960,7308179
7590960,4173720
7590960,4173699
7590960,3884171
7591300,7187150
7591300,8411999
7591300,7308353
7591300,5777225
7591300,6602226
7591300,7308818
7591300,2291104
7591300,11194124
7591300,8980119
7591300,8236876
7591300,7308276
7591300,7308611
7591300,7308678
7591300,10158436
7591300,5028103
7591300,5777430
7591300,8980305
7591300,7308348
7591300,8894579
7591300,7308497
9696713,8134583
4057924,4117179
4057924,7682093
4057924,6602226
4057924,1503103
4057924,7187144
4057924,6716136
4057924,8411999
4057924,4063825
4057924,6758276
4057924,9562627
4057924,6098461
4057924,4744105
4057924,10546153
4057924,10424685
4057924,4883181
4057924,8111315
4057924,8742334
4057924,4104453
4057924,4881984
4057873,9860141
4057873,7252066
4057873,5027951
4057873,7187150
4057873,3092783
4057873,9082831
4057541,10802571
4057925,10455877
4057925,9107710
4057925,8237560
4057925,4159910
4057925,9860141
4057925,1541908
4057925,11140993
4057925,4173794
4057925,4690800
4057925,5181762
4057925,3121444
4057925,2614058
4057622,5927392
